Winding,Cooling System,OPS,Oil,Profit
0.8,0.8,0.8,0.2,-13475.5
0.8,0.8,0.8,0.0,-13605.4
0.8,0.8,0.6,1.0,-12101.3
0.8,0.8,0.6,0.8,-13048.9
0.8,0.8,0.6,0.6,-13049.0
0.8,0.8,0.6,0.4,-12830.7
0.8,0.8,0.6,0.2,-12811.1
0.8,0.8,0.6,0.0,-13647.6
0.8,0.8,0.4,1.0,-12332.8
0.8,0.8,0.4,0.8,-12998.3
0.8,0.8,0.4,0.6,-12997.0
0.8,0.8,0.4,0.4,-2722.8
0.8,0.8,0.4,0.2,-2762.8
0.8,0.8,0.4,0.0,-2770.1
0.8,0.8,0.2,1.0,-11906.1
0.8,0.8,0.2,0.8,-13454.4
0.8,0.8,0.2,0.6,-13459.0
0.8,0.8,0.2,0.4,-2714.0
0.8,0.8,0.2,0.2,-2780.2
0.8,0.8,0.2,0.0,-13521.8
0.8,0.8,0.0,1.0,-14939.3
0.8,0.8,0.0,0.8,-14939.2
0.8,0.8,0.0,0.6,-14947.8
0.8,0.8,0.0,0.4,-1178.3
0.8,0.8,0.0,0.2,-1170.3
0.8,0.8,0.0,0.0,-14919.2
0.8,0.6,1.0,1.0,-15005.4
0.8,0.6,1.0,0.8,-15005.4
0.8,0.6,1.0,0.6,-15005.4
0.8,0.6,1.0,0.4,-15005.4
0.8,0.6,1.0,0.2,-15005.4
0.8,0.6,1.0,0.0,-15005.4
0.8,0.6,0.8,1.0,-13137.3
0.8,0.6,0.8,0.8,-2815.6
0.8,0.6,0.8,0.6,-13549.5
0.8,0.6,0.8,0.4,-13501.2
0.8,0.6,0.8,0.2,-13549.5
0.8,0.6,0.8,0.0,-13605.4
0.8,0.6,0.6,1.0,-12175.5
0.8,0.6,0.6,0.8,-13003.4
0.8,0.6,0.6,0.6,-13002.0
0.8,0.6,0.6,0.4,-12741.1
0.8,0.6,0.6,0.2,-12775.0
0.8,0.6,0.6,0.0,-13647.6
0.8,0.6,0.4,1.0,-12195.5
0.8,0.6,0.4,0.8,-12996.0
0.8,0.6,0.4,0.6,-12995.0
0.8,0.6,0.4,0.4,-2764.7
0.8,0.6,0.4,0.2,-2764.8
0.8,0.6,0.4,0.0,-2772.1
0.8,0.6,0.2,1.0,-11966.8
0.8,0.6,0.2,0.8,-13503.3
0.8,0.6,0.2,0.6,-13456.6
0.8,0.6,0.2,0.4,-2716.0
0.8,0.6,0.2,0.2,-2782.2
0.8,0.6,0.2,0.0,-13599.5
0.8,0.6,0.0,1.0,-14942.8
0.8,0.6,0.0,0.8,-14953.2
0.8,0.6,0.0,0.6,-14922.8
0.8,0.6,0.0,0.4,-1178.3
0.8,0.6,0.0,0.2,-1204.5
0.8,0.6,0.0,0.0,-14946.1
0.8,0.4,1.0,1.0,-14988.2
0.8,0.4,1.0,0.8,-14989.5
0.8,0.4,1.0,0.6,-14989.5
0.8,0.4,1.0,0.4,-14989.5
0.8,0.4,1.0,0.2,-14989.5
0.8,0.4,1.0,0.0,-14989.5
0.8,0.4,0.8,1.0,-2758.5
0.8,0.4,0.8,0.8,-2758.6
0.8,0.4,0.8,0.6,-2758.6
0.8,0.4,0.8,0.4,-2758.6
0.8,0.4,0.8,0.2,-2758.6
0.8,0.4,0.8,0.0,-2758.6
0.8,0.4,0.6,1.0,-11924.8
0.8,0.4,0.6,0.8,-12801.2
0.8,0.4,0.6,0.6,-12872.8
0.8,0.4,0.6,0.4,-2765.8
0.8,0.4,0.6,0.2,-2766.4
0.8,0.4,0.6,0.0,-3018.6
0.8,0.4,0.4,1.0,-12289.3
0.8,0.4,0.4,0.8,-13049.0
0.8,0.4,0.4,0.6,-13049.1
0.8,0.4,0.4,0.4,-2766.8
0.8,0.4,0.4,0.2,-2766.8
0.8,0.4,0.4,0.0,-2773.9
0.8,0.4,0.2,1.0,-12042.4
0.8,0.4,0.2,0.8,-13503.4
0.8,0.4,0.2,0.6,-13503.4
0.8,0.4,0.2,0.4,-2718.0
0.8,0.4,0.2,0.2,-2744.3
0.8,0.4,0.2,0.0,-13599.5
0.8,0.4,0.0,1.0,-14946.1
0.8,0.4,0.0,0.8,-14944.2
0.8,0.4,0.0,0.6,-15000.5
0.8,0.4,0.0,0.4,-1178.2
0.8,0.4,0.0,0.2,-1174.6
0.8,0.4,0.0,0.0,-14931.4
0.8,0.2,1.0,1.0,-15001.4
0.8,0.2,1.0,0.8,-15001.4
0.8,0.2,1.0,0.6,-15001.4
0.8,0.2,1.0,0.4,-15001.4
0.8,0.2,1.0,0.2,-15001.4
0.8,0.2,1.0,0.0,-15001.4
0.8,0.2,0.8,1.0,-13133.3
0.8,0.2,0.8,0.8,-2830.6
0.8,0.2,0.8,0.6,-13434.4
0.8,0.2,0.8,0.4,-2759.9
0.8,0.2,0.8,0.2,-2759.9
0.8,0.2,0.8,0.0,-13605.4
0.8,0.2,0.6,1.0,-12175.6
0.8,0.2,0.6,0.8,-13089.0
0.8,0.2,0.6,0.6,-13089.1
0.8,0.2,0.6,0.4,-2780.3
0.8,0.2,0.6,0.2,-2780.9
0.8,0.2,0.6,0.0,-13841.4
0.8,0.2,0.4,1.0,-12383.8
0.8,0.2,0.4,0.8,-13089.0
0.8,0.2,0.4,0.6,-13089.1
0.8,0.2,0.4,0.4,-2781.3
0.8,0.2,0.4,0.2,-2781.3
0.8,0.2,0.4,0.0,-2788.6
0.8,0.2,0.2,1.0,-12259.9
0.8,0.2,0.2,0.8,-13503.4
0.8,0.2,0.2,0.6,-13503.4
0.8,0.2,0.2,0.4,-2735.8
0.8,0.2,0.2,0.2,-2786.2
0.8,0.2,0.2,0.0,-13475.7
0.8,0.2,0.0,1.0,-15023.0
0.8,0.2,0.0,0.8,-14932.9
0.8,0.2,0.0,0.6,-14946.6
0.8,0.2,0.0,0.4,-1186.9
0.8,0.2,0.0,0.2,-1204.4
0.8,0.2,0.0,0.0,-14944.2
0.8,0.0,1.0,1.0,-16315.0
0.8,0.0,1.0,0.8,-16315.0
0.8,0.0,1.0,0.6,-16315.0
0.8,0.0,1.0,0.4,-16315.0
0.8,0.0,1.0,0.2,-16315.0
0.8,0.0,1.0,0.0,-16315.0
0.8,0.0,0.8,1.0,-653.0
0.8,0.0,0.8,0.8,-2352.2
0.8,0.0,0.8,0.6,-1319.9
0.8,0.0,0.8,0.4,-1385.8
0.8,0.0,0.8,0.2,-1417.7
0.8,0.0,0.8,0.0,-916.9
0.8,0.0,0.6,1.0,-15003.8
0.8,0.0,0.6,0.8,-14995.2
0.8,0.0,0.6,0.6,-14966.8
0.8,0.0,0.6,0.4,-1276.6
0.8,0.0,0.6,0.2,-1316.3
0.8,0.0,0.6,0.0,-14962.1
0.8,0.0,0.4,1.0,-15046.2
0.8,0.0,0.4,0.8,-15004.0
0.8,0.0,0.4,0.6,-15012.7
0.8,0.0,0.4,0.4,-2408.6
0.8,0.0,0.4,0.2,-1077.6
0.8,0.0,0.4,0.0,-2435.9
0.8,0.0,0.2,1.0,-14968.3
0.8,0.0,0.2,0.8,-14953.0
0.8,0.0,0.2,0.6,-14971.3
0.8,0.0,0.2,0.4,-2401.5
0.8,0.0,0.2,0.2,-2124.5
0.8,0.0,0.2,0.0,-14991.2
0.8,0.0,0.0,1.0,-14962.2
0.8,0.0,0.0,0.8,-15005.1
0.8,0.0,0.0,0.6,-14558.6
0.8,0.0,0.0,0.4,-230.5
0.8,0.0,0.0,0.2,-239.0
0.8,0.0,0.0,0.0,-14957.7
0.6,1.0,1.0,1.0,0.0
0.6,1.0,1.0,0.8,0.0
0.6,1.0,1.0,0.6,0.0
0.6,1.0,1.0,0.4,0.0
0.6,1.0,1.0,0.2,0.0
0.6,1.0,1.0,0.0,0.0
0.6,1.0,0.8,1.0,-8025.5
0.6,1.0,0.8,0.8,-2807.9
0.6,1.0,0.8,0.6,-13180.6
0.6,1.0,0.8,0.4,-13180.6
0.6,1.0,0.8,0.2,-13180.6
0.6,1.0,0.8,0.0,-13308.1
0.6,1.0,0.6,1.0,-1834.7
0.6,1.0,0.6,0.8,-12680.3
0.6,1.0,0.6,0.6,-12680.3
0.6,1.0,0.6,0.4,-12646.2
0.6,1.0,0.6,0.2,-12649.8
0.6,1.0,0.6,0.0,-12872.6
0.6,1.0,0.4,1.0,-1285.0
0.6,1.0,0.4,0.8,-13017.2
0.6,1.0,0.4,0.6,-12977.3
0.6,1.0,0.4,0.4,-2749.7
0.6,1.0,0.4,0.2,-2749.7
0.6,1.0,0.4,0.0,-2756.9
0.6,1.0,0.2,1.0,-8614.5
0.6,1.0,0.2,0.8,-12716.1
0.6,1.0,0.2,0.6,-12839.6
0.6,1.0,0.2,0.4,-2710.9
0.6,1.0,0.2,0.2,-2774.5
0.6,1.0,0.2,0.0,-12915.6
0.6,1.0,0.0,1.0,-12511.5
0.6,1.0,0.0,0.8,-18000.0
0.6,1.0,0.0,0.6,-18019.2
0.6,1.0,0.0,0.4,-1187.1
0.6,1.0,0.0,0.2,-1220.8
0.6,1.0,0.0,0.0,-18032.8
0.6,0.8,1.0,1.0,-16015.0
0.6,0.8,1.0,0.8,-16015.0
0.6,0.8,1.0,0.6,-16015.0
0.6,0.8,1.0,0.4,-16015.0
0.6,0.8,1.0,0.2,-16015.0
0.6,0.8,1.0,0.0,-16015.0
0.6,0.8,0.8,1.0,-13201.8
0.6,0.8,0.8,0.8,-2809.9
0.6,0.8,0.8,0.6,-13549.5
0.6,0.8,0.8,0.4,-13549.5
0.6,0.8,0.8,0.2,-13549.5
0.6,0.8,0.8,0.0,-13258.6
0.6,0.8,0.6,1.0,-12175.5
0.6,0.8,0.6,0.8,-13048.9
0.6,0.8,0.6,0.6,-13005.2
0.6,0.8,0.6,0.4,-12754.2
0.6,0.8,0.6,0.2,-12782.6
0.6,0.8,0.6,0.0,-13793.6
0.6,0.8,0.4,1.0,-10805.2
0.6,0.8,0.4,0.8,-12958.2
0.6,0.8,0.4,0.6,-13002.2
0.6,0.8,0.4,0.4,-2751.6
0.6,0.8,0.4,0.2,-2751.7
0.6,0.8,0.4,0.0,-2758.9
0.6,0.8,0.2,1.0,-8601.4
0.6,0.8,0.2,0.8,-13451.4
0.6,0.8,0.2,0.6,-13459.5
0.6,0.8,0.2,0.4,-2709.7
0.6,0.8,0.2,0.2,-2776.5
0.6,0.8,0.2,0.0,-13521.8
0.6,0.8,0.0,1.0,-18023.1
0.6,0.8,0.0,0.8,-17724.9
0.6,0.8,0.0,0.6,-17808.7
0.6,0.8,0.0,0.4,-1174.6
0.6,0.8,0.0,0.2,-1198.0
0.6,0.8,0.0,0.0,-17662.1
0.6,0.6,1.0,1.0,-16005.2
0.6,0.6,1.0,0.8,-16005.2
0.6,0.6,1.0,0.6,-16005.2
0.6,0.6,1.0,0.4,-16005.2
0.6,0.6,1.0,0.2,-16005.2
0.6,0.6,1.0,0.0,-16005.2
0.6,0.6,0.8,1.0,-13275.6
0.6,0.6,0.8,0.8,-2811.9
0.6,0.6,0.8,0.6,-13549.5
0.6,0.6,0.8,0.4,-13424.5
0.6,0.6,0.8,0.2,-13504.8
0.6,0.6,0.8,0.0,-13605.4
0.6,0.6,0.6,1.0,-12175.5
0.6,0.6,0.6,0.8,-12997.5
0.6,0.6,0.6,0.6,-12999.5
0.6,0.6,0.6,0.4,-12894.6
0.6,0.6,0.6,0.2,-12775.0
0.6,0.6,0.6,0.0,-13600.2
0.6,0.6,0.4,1.0,-12348.4
0.6,0.6,0.4,0.8,-12999.3
0.6,0.6,0.4,0.6,-12999.7
0.6,0.6,0.4,0.4,-2753.6
0.6,0.6,0.4,0.2,-2753.6
0.6,0.6,0.4,0.0,-2760.9
0.6,0.6,0.2,1.0,-10921.0
0.6,0.6,0.2,0.8,-13503.3
0.6,0.6,0.2,0.6,-13503.3
0.6,0.6,0.2,0.4,-2671.8
0.6,0.6,0.2,0.2,-2778.5
0.6,0.6,0.2,0.0,-13599.5
0.6,0.6,0.0,1.0,-15403.6
0.6,0.6,0.0,0.8,-17788.6
0.6,0.6,0.0,0.6,-15397.6
0.6,0.6,0.0,0.4,-1174.6
0.6,0.6,0.0,0.2,-1200.8
0.6,0.6,0.0,0.0,-17742.7
0.6,0.4,1.0,1.0,-16315.0
0.6,0.4,1.0,0.8,-16315.0
0.6,0.4,1.0,0.6,-16315.0
0.6,0.4,1.0,0.4,-16315.0
0.6,0.4,1.0,0.2,-16315.0
0.6,0.4,1.0,0.0,-16315.0
0.6,0.4,0.8,1.0,-2637.6
0.6,0.4,0.8,0.8,-2717.8
0.6,0.4,0.8,0.6,-2717.8
0.6,0.4,0.8,0.4,-2717.7
0.6,0.4,0.8,0.2,-2717.7
0.6,0.4,0.8,0.0,-2717.7
0.6,0.4,0.6,1.0,-11883.1
0.6,0.4,0.6,0.8,-12662.0
0.6,0.4,0.6,0.6,-12837.2
0.6,0.4,0.6,0.4,-2754.7
0.6,0.4,0.6,0.2,-2755.2
0.6,0.4,0.6,0.0,-3012.7
0.6,0.4,0.4,1.0,-12018.2
0.6,0.4,0.4,0.8,-13007.8
0.6,0.4,0.4,0.6,-13049.1
0.6,0.4,0.4,0.4,-2755.6
0.6,0.4,0.4,0.2,-2755.7
0.6,0.4,0.4,0.0,-2762.9
0.6,0.4,0.2,1.0,-11705.0
0.6,0.4,0.2,0.8,-13465.4
0.6,0.4,0.2,0.6,-13341.2
0.6,0.4,0.2,0.4,-2713.6
0.6,0.4,0.2,0.2,-2780.5
0.6,0.4,0.2,0.0,-13556.5
0.6,0.4,0.0,1.0,-15341.5
0.6,0.4,0.0,0.8,-17788.6
0.6,0.4,0.0,0.6,-17788.6
0.6,0.4,0.0,0.4,-1174.6
0.6,0.4,0.0,0.2,-1200.8
0.6,0.4,0.0,0.0,-15323.5
0.6,0.2,1.0,1.0,-16315.0
0.6,0.2,1.0,0.8,-16315.0
0.6,0.2,1.0,0.6,-16315.0
0.6,0.2,1.0,0.4,-16315.0
0.6,0.2,1.0,0.2,-16315.0
0.6,0.2,1.0,0.0,-16315.0
0.6,0.2,0.8,1.0,-2719.8
0.6,0.2,0.8,0.8,-2719.8
0.6,0.2,0.8,0.6,-2719.8
0.6,0.2,0.8,0.4,-2719.7
0.6,0.2,0.8,0.2,-2719.7
0.6,0.2,0.8,0.0,-2719.7
0.6,0.2,0.6,1.0,-12175.6
0.6,0.2,0.6,0.8,-12910.8
0.6,0.2,0.6,0.6,-13089.1
0.6,0.2,0.6,0.4,-2769.2
0.6,0.2,0.6,0.2,-2769.8
0.6,0.2,0.6,0.0,-13647.6
0.6,0.2,0.4,1.0,-12317.2
0.6,0.2,0.4,0.8,-13089.0
0.6,0.2,0.4,0.6,-12698.7
0.6,0.2,0.4,0.4,-2770.2
0.6,0.2,0.4,0.2,-2770.2
0.6,0.2,0.4,0.0,-2777.5
0.6,0.2,0.2,1.0,-12051.0
0.6,0.2,0.2,0.8,-13457.1
0.6,0.2,0.2,0.6,-13503.4
0.6,0.2,0.2,0.4,-2732.1
0.6,0.2,0.2,0.2,-2782.5
0.6,0.2,0.2,0.0,-13475.9
0.6,0.2,0.0,1.0,-18019.8
0.6,0.2,0.0,0.8,-15405.1
0.6,0.2,0.0,0.6,-17741.6
0.6,0.2,0.0,0.4,-1183.2
0.6,0.2,0.0,0.2,-1197.0
0.6,0.2,0.0,0.0,-17687.8
0.6,0.0,1.0,1.0,-16315.0
0.6,0.0,1.0,0.8,-16315.0
0.6,0.0,1.0,0.6,-16315.0
0.6,0.0,1.0,0.4,-16315.0
0.6,0.0,1.0,0.2,-16315.0
0.6,0.0,1.0,0.0,-16315.0
0.6,0.0,0.8,1.0,-764.8
0.6,0.0,0.8,0.8,-2424.9
0.6,0.0,0.8,0.6,-685.4
0.6,0.0,0.8,0.4,-880.7
0.6,0.0,0.8,0.2,-1071.6
0.6,0.0,0.8,0.0,-1007.4
0.6,0.0,0.6,1.0,-17945.4
0.6,0.0,0.6,0.8,-15355.9
0.6,0.0,0.6,0.6,-15735.3
0.6,0.0,0.6,0.4,-1254.3
0.6,0.0,0.6,0.2,-1293.0
0.6,0.0,0.6,0.0,-15369.3
0.6,0.0,0.4,1.0,-15444.0
0.6,0.0,0.4,0.8,-15539.9
0.6,0.0,0.4,0.6,-17613.1
0.6,0.0,0.4,0.4,-2437.5
0.6,0.0,0.4,0.2,-1385.6
0.6,0.0,0.4,0.0,-2424.8
0.6,0.0,0.2,1.0,-15696.9
0.6,0.0,0.2,0.8,-17685.7
0.6,0.0,0.2,0.6,-17680.1
0.6,0.0,0.2,0.4,-2397.8
0.6,0.0,0.2,0.2,-2120.8
0.6,0.0,0.2,0.0,-17665.8
0.6,0.0,0.0,1.0,-18073.3
0.6,0.0,0.0,0.8,-15422.5
0.6,0.0,0.0,0.6,-18148.8
