Winding,Cooling System,OPS,Oil,Profit
1.0,0.2,0.4,0.6,12.8
1.0,0.2,0.4,0.4,16.8
1.0,0.2,0.4,0.2,-9.0
1.0,0.2,0.4,0.0,-12.9
1.0,0.2,0.2,1.0,-400.7
1.0,0.2,0.2,0.8,-21.2
1.0,0.2,0.2,0.6,-15.6
1.0,0.2,0.2,0.4,-15.4
1.0,0.2,0.2,0.2,-58.2
1.0,0.2,0.2,0.0,-532.6
1.0,0.2,0.0,1.0,-111.6
1.0,0.2,0.0,0.8,-11.7
1.0,0.2,0.0,0.6,-45.8
1.0,0.2,0.0,0.4,-63.4
1.0,0.2,0.0,0.2,-60.6
1.0,0.2,0.0,0.0,-41.9
1.0,0.0,1.0,1.0,0.0
1.0,0.0,1.0,0.8,0.0
1.0,0.0,1.0,0.6,0.0
1.0,0.0,1.0,0.4,0.0
1.0,0.0,1.0,0.2,0.0
1.0,0.0,1.0,0.0,0.0
1.0,0.0,0.8,1.0,-331.6
1.0,0.0,0.8,0.8,-108.3
1.0,0.0,0.8,0.6,-140.5
1.0,0.0,0.8,0.4,-105.9
1.0,0.0,0.8,0.2,-114.7
1.0,0.0,0.8,0.0,-129.1
1.0,0.0,0.6,1.0,-192.5
1.0,0.0,0.6,0.8,-526.7
1.0,0.0,0.6,0.6,-1140.8
1.0,0.0,0.6,0.4,-17.4
1.0,0.0,0.6,0.2,-533.9
1.0,0.0,0.6,0.0,-515.9
1.0,0.0,0.4,1.0,-152.5
1.0,0.0,0.4,0.8,-526.8
1.0,0.0,0.4,0.6,-224.9
1.0,0.0,0.4,0.4,-532.6
1.0,0.0,0.4,0.2,-333.5
1.0,0.0,0.4,0.0,-264.3
1.0,0.0,0.2,1.0,-112.5
1.0,0.0,0.2,0.8,-542.2
1.0,0.0,0.2,0.6,-269.7
1.0,0.0,0.2,0.4,-45.3
1.0,0.0,0.2,0.2,-495.1
1.0,0.0,0.2,0.0,-515.9
1.0,0.0,0.0,1.0,-71.5
1.0,0.0,0.0,0.8,34.8
1.0,0.0,0.0,0.6,27.2
1.0,0.0,0.0,0.4,38.8
1.0,0.0,0.0,0.2,-214.4
1.0,0.0,0.0,0.0,56.6
0.8,1.0,1.0,1.0,0.0
0.8,1.0,1.0,0.8,0.0
0.8,1.0,1.0,0.6,0.0
0.8,1.0,1.0,0.4,0.0
0.8,1.0,1.0,0.2,0.0
0.8,1.0,1.0,0.0,0.0
0.8,1.0,0.8,1.0,-14500.3
0.8,1.0,0.8,0.8,-10007.2
0.8,1.0,0.8,0.6,-10957.2
0.8,1.0,0.8,0.4,-10770.2
0.8,1.0,0.8,0.2,-11018.2
0.8,1.0,0.8,0.0,-13299.7
0.8,1.0,0.6,1.0,-10122.3
0.8,1.0,0.6,0.8,-12762.1
0.8,1.0,0.6,0.6,-12762.2
0.8,1.0,0.6,0.4,-12707.6
0.8,1.0,0.6,0.2,-12691.3
0.8,1.0,0.6,0.0,-13877.5
0.8,1.0,0.4,1.0,-3277.4
0.8,1.0,0.4,0.8,-12762.1
0.8,1.0,0.4,0.6,-13060.7
0.8,1.0,0.4,0.4,-12749.0
0.8,1.0,0.4,0.2,-13060.8
0.8,1.0,0.4,0.0,-13940.8
0.8,1.0,0.2,1.0,-7937.3
0.8,1.0,0.2,0.8,-12921.8
0.8,1.0,0.2,0.6,-12921.8
0.8,1.0,0.2,0.4,-12921.8
0.8,1.0,0.2,0.2,-12921.8
0.8,1.0,0.2,0.0,-12997.8
0.8,1.0,0.0,1.0,-1364.9
0.8,1.0,0.0,0.8,-17790.4
0.8,1.0,0.0,0.6,-16420.5
0.8,1.0,0.0,0.4,-16430.6
0.8,1.0,0.0,0.2,-16406.6
0.8,1.0,0.0,0.0,-16411.2
0.8,0.8,1.0,1.0,0.0
0.8,0.8,1.0,0.8,0.0
0.8,0.8,1.0,0.6,0.0
0.8,0.8,1.0,0.4,0.0
0.8,0.8,1.0,0.2,0.0
0.8,0.8,1.0,0.0,0.0
0.8,0.8,0.8,1.0,-13141.2
0.8,0.8,0.8,0.8,-13586.7
0.8,0.8,0.8,0.6,-13562.3
0.8,0.8,0.8,0.4,-13542.2
0.8,0.8,0.8,0.2,-13502.3
